mtime,AE,AJ,AT,BJ,BK,BL,BS,BY,CO,CP,CV,DI,DS,EN,ER,ET,GP,GR,GU,HN,HS,KZ,LM,LQ,LX,MU,NT,NW,OR,OZ,PS,QZ,R,TZ,W
2021-11-18T19:05,174754,172496,223858,0,192626,173507,176644,174143,133749,99783,129449,83099,158465,0,127145,149359,211454,184351,224603,159196,274958,105041,144616,231991,174960,156312,111265,96349,146921,160272,108593,162368,196893,270354,176613
2021-11-18T19:10,155501,174678,275385,130928,185843,188933,0,246050,192668,98579,197413,105333,188848,169442,178185,191433,249345,174260,147285,146752,222289,89238,167008,153203,238285,228249,95560,144204,226022,217567,153758,189435,184655,175731,184008
2021-11-18T19:15,117809,162581,160304,148831,166634,217511,150839,169489,118642,74896,176983,59357,192228,157998,169824,163593,197597,154003,153630,169614,110284,67196,122445,152548,171724,164846,96298,108805,153134,127673,115909,196178,150467,190273,126013
2021-11-18T19:20,112522,131926,140321,56824,95077,106496,156119,127875,102032,100962,100393,48630,102438,146518,83474,110763,152341,131182,87423,105467,152439,57292,83000,197901,127646,130573,60670,99533,102944,114643,95883,126747,112011,160712,98951
2021-11-18T19:25,140561,129731,150447,154458,152736,168221,124030,161168,120680,114152,127755,63436,156899,158684,101883,143883,191601,219894,196040,157690,131271,98549,117542,192987,150984,220969,79867,135553,103773,162587,132599,191724,115635,231935,134940
2021-11-18T19:30,147579,136947,183422,107480,126010,98634,121238,133982,97590,92864,86712,49094,170608,143722,127376,127856,202508,144983,125709,142273,123334,77420,117513,152271,107412,176477,89884,115882,105694,149818,91379,144147,151333,157397,117730
2021-11-18T19:35,97135,146515,171683,103709,121640,114973,112449,153351,117012,109661,111660,84722,128323,113092,128312,129897,146916,148102,132697,163216,152451,80916,99363,121023,106278,159229,49694,101661,136719,155133,86817,139835,149464,157045,135395
2021-11-18T19:40,192989,193599,259474,148474,96798,98453,148192,211867,161671,106544,121417,93933,167490,135010,144093,189888,199110,154296,154123,143471,149741,75580,160043,145797,118806,194720,96081,148963,85974,121691,129316,144493,173769,232825,127116
2021-11-18T19:45,94383,91812,112577,71773,73109,94965,87443,118234,122951,61548,94460,53898,103196,86300,94323,89866,122086,77158,0,116046,94486,90488,77080,95784,104499,95373,58809,73751,111672,101951,82186,106077,96271,117516,90651
2021-11-18T19:50,182988,248204,300094,149620,224272,253125,189262,269702,154453,116919,177492,126336,233382,291493,183315,237027,289396,229203,208172,249563,210961,78610,118663,276148,284721,197954,67707,80907,217580,169880,91801,212442,167843,257538,151366
2021-11-18T19:55,175909,193892,221718,135953,172215,172585,146488,245730,184871,135522,94498,92776,145622,152846,147046,138831,192453,160525,210898,140793,169431,100543,104474,214249,156562,137907,77842,97125,162636,153059,122317,191754,135520,252620,107530
2021-11-18T20:00,123554,125992,124314,83488,123741,103044,116200,130319,90323,75024,95093,41955,87963,134423,104435,68014,137256,81213,56963,153679,108190,65410,57971,103925,120204,142671,85275,91290,111298,122150,0,110803,102011,135400,63919
2021-11-18T20:05,140669,93674,142103,102360,114785,142920,110717,143591,141676,79879,105066,65264,132451,117639,85833,90662,145413,132670,130344,148764,146064,91740,119341,173048,108324,146246,62448,62165,103943,0,77719,158567,81083,205741,134455
2021-11-18T20:10,174828,0,254709,200572,167912,188756,118542,218811,182036,125350,141904,89678,270371,205803,124475,168902,187673,131813,150191,190972,138763,118869,171537,217788,148610,160714,87131,129187,176192,189823,88024,199189,130026,194038,135827
2021-11-18T20:15,131170,142058,204024,100684,126908,148045,104886,239098,153818,89826,119885,98179,147900,137932,128184,107716,160636,146406,176039,142563,148692,66946,161779,120045,140738,179164,96764,119693,115804,146158,103467,164788,126110,159672,103514
2021-11-18T20:20,180258,193637,244793,150763,146105,148008,115159,188940,179187,68865,155131,117469,143190,199347,163308,152110,178636,187822,195491,208509,192176,128028,166725,196138,211320,183717,98137,141594,93557,192039,151422,183371,143889,221539,145048
2021-11-18T20:25,188304,180453,239800,142315,149784,201502,212386,262689,155332,121679,155165,107270,141693,177794,159093,206059,233293,161391,194687,231972,176966,122284,112078,188081,135342,207669,77229,112134,154215,271597,123796,256104,138455,246352,172671
2021-11-18T20:30,111498,156275,183509,70810,199974,138457,138181,219459,160426,147395,96294,118615,166438,148597,134418,125827,251386,164137,178067,175585,144220,126076,98051,122928,160607,232574,106584,121805,162608,162819,104113,159066,146763,177499,154434
2021-11-18T20:35,241764,229601,230210,167509,145281,199454,241564,256206,174649,197532,232143,106280,204974,239410,225276,191456,342894,276892,213334,199718,168454,145128,175863,246976,210084,240404,72393,181566,211871,273897,189682,224254,134279,220326,136535
2021-11-18T20:40,166710,186536,208692,178213,144296,167960,166626,171285,149120,166556,165885,111457,159632,219883,135154,130142,277713,197121,158263,153998,189602,115025,132822,225012,176318,196326,59212,110609,142996,182262,143014,159206,183022,238275,108680
2021-11-18T20:45,190257,220539,228083,113118,171960,164151,152577,208665,203348,134794,179987,105066,177889,141867,210267,150382,229834,240604,160195,155896,208132,90498,169836,285088,165038,231693,137384,125563,185734,186230,176627,158243,118760,220093,150216
2021-11-18T20:50,155714,136388,150556,94625,140635,131239,151939,151542,170237,146382,126246,107606,157666,158597,134616,124364,166678,174513,182113,177276,125667,85980,100744,148762,167635,146218,79472,116375,122130,163876,89239,129501,126465,130641,97552
2021-11-18T20:55,160099,225840,176968,167502,145447,182289,158099,115735,124220,107239,134488,114666,189547,156018,184369,0,181718,161128,240257,114268,137855,122934,104458,166481,176919,148974,53669,136247,128425,208247,139671,185093,174829,180780,151813
2021-11-18T21:00,215806,184560,234000,208156,173794,153152,162550,224590,187626,180056,171737,122789,191214,207761,159734,152023,225233,186375,266923,201869,201082,128240,123655,238451,179565,273390,96023,91597,118382,218144,226025,203072,169659,257351,147408
2021-11-18T21:05,182294,134467,172839,135945,183427,181484,139270,170285,125437,81028,121760,109833,180445,128404,149068,117216,212171,157845,146876,158778,134855,90836,114093,204400,197817,150514,73573,108237,95432,148611,122347,161000,136149,175694,130044
2021-11-18T21:10,130138,170404,175028,131875,158647,164096,123538,126760,133574,90085,180876,72869,127792,134604,88009,119289,175414,111052,135845,133804,164009,76215,120324,131243,133019,163831,83931,87786,142312,135138,83050,164904,115118,226186,123902
2021-11-18T21:15,145468,148653,138742,81513,140512,139796,124548,166995,102820,59397,78377,64037,122426,123920,136867,140989,155041,162437,130004,168260,155262,86104,109048,107616,142044,160986,45492,66991,100709,130891,127915,154079,104854,182431,113555
2021-11-18T21:20,173271,211232,191468,144501,139919,151640,123611,179507,203385,117570,167357,89796,148178,149941,210264,142869,147605,184503,188198,217917,187408,102873,131012,209563,144979,219264,97624,136156,130278,166517,116209,179843,153632,175129,107567
2021-11-18T21:25,258302,252283,253361,263613,150275,235802,268240,198768,143815,154090,215211,128028,212470,243015,180820,208438,306360,323364,228585,223323,247763,111565,201551,309591,213395,288260,94632,117446,249107,285010,175183,261437,195304,326363,198418
2021-11-18T21:30,93759,93427,132785,71298,92049,83212,64013,117530,80863,73096,63182,74858,80462,101246,80565,57948,146265,101524,80292,97236,96274,75080,82570,81782,97626,87978,42608,67014,86050,92107,64169,100009,90716,114609,88358
2021-11-18T21:35,155455,144440,207282,114739,188483,191602,136529,227366,137527,85765,139310,106652,124527,151185,87104,148490,222746,193142,203655,184915,145777,147925,149994,239808,155420,119163,52176,98390,110947,144368,102616,134573,201428,229414,146823
2021-11-18T21:40,122004,184979,185920,175958,141522,127160,203738,195340,157820,100778,177611,120547,162808,198473,176132,109656,199061,195095,259184,201555,208256,144655,109953,192065,192908,212219,91708,176819,241614,181464,148754,159165,239814,175561,163625
2021-11-18T21:45,225587,198386,144594,108536,205850,176065,136899,133721,157428,105553,131020,146948,183947,178143,98643,152735,255307,184838,183814,171479,183370,138447,194471,187398,179683,174184,114924,96830,127064,145053,153403,95588,145260,164008,157841
2021-11-18T21:50,147765,110916,156892,143314,172816,167471,114952,185676,162930,130922,192760,93254,189994,210263,162838,202860,209325,200075,200795,201951,168387,125063,104230,213446,202460,195240,103746,118105,163533,230602,93494,212504,143877,0,115412
2021-11-18T21:55,142328,117473,124306,110664,78177,97739,88307,158675,91474,83981,73027,73359,134973,102041,102105,85903,145541,78221,138964,90101,115216,69110,113497,127854,120205,135988,60395,72013,95384,144306,73241,159906,89305,161325,104675
2021-11-18T22:00,157066,177164,211837,142208,128868,146820,161712,156504,127622,130862,144142,100017,135805,179885,137425,155130,190358,155563,193140,160150,155038,96116,99009,223687,166638,205605,62490,120363,135400,182881,89664,177817,115891,165588,136255
2021-11-18T22:05,143596,166140,131371,84399,144018,148244,131916,170169,144786,108509,155093,78901,115763,149345,149139,107357,155901,142044,172931,160914,155855,77416,133365,152867,157730,155786,97108,85944,0,160370,92133,192824,139060,162719,96514
2021-11-18T22:10,131265,149330,189927,122834,164361,146207,140052,172880,123815,146290,142185,91070,183321,151113,157617,139349,209973,176455,170484,96831,161193,123586,144364,197743,125429,217974,57581,109056,140410,193250,159905,246379,194235,188568,134913
2021-11-18T22:15,146550,184737,152828,94755,122787,148617,127497,134574,133202,90508,155069,51177,132775,163495,79262,108885,186804,194295,168237,131867,100124,93220,139798,180266,112483,147642,75984,77438,113790,164194,92917,188513,109740,147066,123700
2021-11-18T22:20,184026,188464,215819,97759,110492,104713,134094,194530,166137,85242,100663,71091,112637,167602,114871,157738,208239,172758,184196,171746,189687,90404,109129,191030,187155,206124,62188,97717,141086,131567,121053,126194,123749,190944,119552
2021-11-18T22:25,134554,144654,157549,109252,102431,146239,115567,94405,85312,103962,87111,67143,104590,113733,106502,77968,136859,142440,102973,137165,134674,83497,83216,155824,122057,157503,58068,91288,95144,115530,113480,115699,88566,151372,88027
2021-11-18T22:30,136235,128813,176504,121342,74991,104227,125248,138918,87816,95256,113503,91333,96465,133145,72413,102987,131276,183419,138145,130961,127682,122146,106620,152531,112210,157166,98831,71801,141324,167976,115684,156392,154214,177517,101801
2021-11-18T22:35,183665,215031,207046,182191,174354,131079,188551,218365,147782,130553,207624,147255,197667,227920,130569,176780,219863,247978,243575,240370,172193,134014,165110,210436,187176,222415,100049,186609,172682,151762,115296,230481,189454,192875,164305
2021-11-18T22:40,147371,157219,164597,134809,99001,91792,87144,0,118006,103833,147903,86924,142621,180534,117735,137774,168042,125472,231692,190167,130351,86088,126628,152099,142235,196402,94647,97872,149714,166528,94708,233999,134889,171039,139122
2021-11-18T22:45,173949,166118,144381,82662,128355,143567,132655,222708,114025,144621,74374,75455,158883,125566,145572,117986,202764,113478,214128,118472,213133,100261,139299,173808,163444,162361,89761,131258,98157,153666,127848,148797,160053,163512,112498
2021-11-18T22:50,124950,135192,143155,82884,97295,102596,120500,144825,96457,103577,99960,74200,0,125926,87026,89986,160337,114759,134961,123468,114514,65750,125089,113375,93691,161895,79605,84131,74329,115571,86596,133566,113403,133552,66420
2021-11-18T22:55,127004,110919,165424,121204,96651,142906,110305,138348,132344,88284,99502,85686,125327,124539,81345,113720,168535,162104,86723,163760,175953,88979,78561,182753,135823,98383,69426,106756,88325,111620,103470,153164,134526,171037,129678
2021-11-18T23:00,120950,152740,117508,147794,136599,145299,161069,145265,105730,119646,115786,85160,121479,153802,120926,145801,182099,137766,187224,153008,172214,103702,90522,128301,141962,160139,86393,123789,119910,152895,116439,150484,101966,208125,170285
2021-11-18T23:05,238614,255610,191114,181795,150952,132380,198662,129709,105354,171629,205573,125905,111445,197310,161816,187833,158475,177763,166043,118370,220875,118923,169118,229181,188250,224415,105080,145862,138895,170929,103891,170393,168949,227585,156105
2021-11-18T23:10,191383,139738,156922,91214,179043,130837,135934,157028,135898,144162,146285,120433,172458,180023,161187,104607,177474,119616,116027,143765,175663,126041,132812,0,132848,184110,78604,108209,131242,158497,95937,191756,136422,163881,107255
2021-11-18T23:15,201512,140094,193827,139854,147294,163154,97031,164807,159414,107765,140525,132307,186482,184956,126758,121938,228385,176444,164578,203164,149705,104143,148783,164399,162540,125739,81753,149373,138859,135570,107292,159224,130982,211867,115849
2021-11-18T23:20,178179,247789,205044,140060,202113,149118,180556,194813,161674,171467,222279,156770,167319,184091,107912,157263,206383,260146,177842,162496,211431,140804,196547,250658,193845,186131,138453,110091,171637,120520,82916,200409,205091,242908,175644
2021-11-18T23:25,211845,179763,178584,124237,176344,131917,143487,195342,133484,138238,98330,101313,168947,190957,128966,123837,172611,160449,195342,145197,155778,62708,132414,170440,167111,166756,74578,92660,149616,174790,118627,156306,107255,176904,137058
2021-11-18T23:30,140281,146250,120645,157385,135276,135122,120911,179353,108980,89233,81458,80307,123969,169739,81715,81960,178573,119259,123948,141616,88750,117954,81207,86081,163797,184495,80270,89101,93694,147293,96349,128352,103963,133974,100396
2021-11-18T23:35,210677,207736,190682,127801,150805,168350,87727,152582,121882,99355,128468,97237,177419,196377,124458,135983,214893,173394,139457,168312,135134,110858,150952,163629,174392,219174,99570,110231,175752,172574,134276,131500,166362,214551,122267
2021-11-18T23:40,171925,150483,213984,147852,121212,181865,123553,177755,138424,112002,136509,111713,117132,131332,149191,149895,205263,150608,171997,153368,180263,116886,138982,193316,77420,145121,130435,141904,156404,175945,152323,182780,153988,221491,148277
2021-11-18T23:45,103779,99548,110166,74848,82388,116776,139004,146403,97150,91249,98281,56627,90875,102560,97015,69629,150946,104307,79863,121527,103085,40425,91051,108637,122214,102009,60232,91231,92983,110989,79840,85747,104180,151220,78234
2021-11-18T23:50,149450,174895,233346,129721,142629,145482,134881,189786,159772,128592,163212,89654,144512,199718,156754,112532,0,148912,183909,136010,154150,133262,153728,219248,163752,187012,88292,126616,178922,167621,122121,170910,126439,171698,130975
2021-11-18T23:55,131559,129982,165871,116586,102215,115740,94169,138809,128780,120490,104729,58055,148503,97548,82789,92645,134573,107967,110974,116201,136433,87918,113543,121608,126546,95664,49798,100978,110309,99240,71928,126063,113259,164430,112570
